fID,eID,fID_x,fID_y,Trees,max_depth,fID_x,fID_y,Hidden layer neurons,Solver,Activation fn,Max_Iterations,Tolerance,fID_x,K,weights,algorithm,fID_y,Dask Used,Preprocessing Technique,Classifier,Rows,Columns,Classes,Accuracy,F1 Score_1,Precision_1,Recall_1,F1 Score,Precision,Recall,time
,1ee0fc48-f7c3-4a9b-a8a3-1d992f77be50,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,[500],lbfgs,tanh,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22412963100000002
,070238ce-884b-4db0-b7b2-58619b24b211,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,[1000],lbfgs,tanh,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.7825,0.7825,0.7825,0.7825,0.764429293,0.786892857,0.795583333,36.67230285
,c0663d9a-0921-43dc-8532-43debf24614c,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,"[100, 20]",lbfgs,tanh,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.6475,0.6475,0.6475,0.6475,0.640002938,0.665305556,0.663452381,32.949236
,17affa74-f155-49db-9b9f-aeb59e3395b7,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,"[200, 20]",lbfgs,tanh,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.655,0.655,0.655,0.655,0.629123374,0.650444925,0.66485089,52.84929574
,2fdc92cb-d493-4b4c-b38f-1728ae6f5a52,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,"[500, 20]",lbfgs,tanh,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.6575,0.6575,0.6575,0.6575,0.642756521,0.691920635,0.6742142859999999,137.9595365
,40d32f7a-538e-4a12-b0b7-dd600eb2e2ec,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,"[1000, 20]",lbfgs,tanh,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.605,0.605,0.605,0.605,0.56846176,0.614167749,0.5975,181.26053269999997
,f6be6497-02a6-4ccd-876b-d2d0587b921f,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,[100],lbfgs,relu,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.7775,0.7775,0.7775,0.7775,0.767115551,0.782035714,0.7895,16.84311376
,cafa0755-918f-4c72-814d-87db852a524f,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,[200],lbfgs,relu,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.7925,0.7925,0.7925,0.7925,0.7881600999999999,0.803603495,0.8164983159999999,13.72740237
,3b38fae0-ae69-4352-ac18-571abce3d9c2,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,[500],lbfgs,relu,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.795,0.795,0.795,0.795,0.7841892,0.797448413,0.812738095,49.25025612
,8770794a-3dcc-4b86-ba0a-387bdedaab4c,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,[1000],lbfgs,relu,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.82,0.82,0.82,0.82,0.821159761,0.8359668109999999,0.84498557,54.45949295
,bd3723aa-47f8-4722-a751-f0d325e942c0,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,"[100, 20]",lbfgs,relu,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.65,0.65,0.65,0.65,0.6087579089999999,0.618619048,0.64327381,27.12849467
,b83e4d26-8de7-4e34-9ebf-28d7e732d083,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,"[200, 20]",lbfgs,relu,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.645,0.645,0.645,0.645,0.621955433,0.648150794,0.662404762,62.46725749
,dd21a94a-1492-48b2-af22-9658a27bed44,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,"[500, 20]",lbfgs,relu,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.6625,0.6625,0.6625,0.6625,0.661342866,0.694861312,0.697919673,132.9240362
,9e330347-3ccd-4e52-9b1f-a863f42cc67f,,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,"[1000, 20]",lbfgs,relu,100000.0,0.001,,,,,f84330c1-c779-4edf-ba0e-cd1aec7fe66a,False,None,MLP,1600,65,100,0.69,0.69,0.69,0.69,0.677577312,0.716047619,0.698059524,75.56622452
,efb80048-5fcf-497e-945c-01d8278ec224,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[100],lbfgs,tanh,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.604615385,0.643550624,0.5964010279999999,0.6987951809999999,0.643550624,0.5964010279999999,0.6987951809999999,59.64305174
,ca4563b0-f6f5-4cca-9bd0-fcc74b2c243a,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[200],lbfgs,tanh,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.596923077,0.584126984,0.617449664,0.5542168670000001,0.584126984,0.617449664,0.5542168670000001,411.9110937
,ddc813fe-5fc6-49da-acff-0a59663c3f39,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[500],lbfgs,tanh,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.604615385,0.59399684,0.6245847179999999,0.56626506,0.59399684,0.6245847179999999,0.56626506,928.2533847999999
,12adda26-0c89-46dd-a06f-56b92db94c05,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[1000],lbfgs,tanh,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.6030769229999999,0.600619195,0.617834395,0.584337349,0.600619195,0.617834395,0.584337349,2071.202495
,01d41daf-75f1-44eb-b2c5-201bb1928534,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[100, 20]",lbfgs,tanh,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.543076923,0.47619047600000003,0.574468085,0.406626506,0.47619047600000003,0.574468085,0.406626506,112.65633009999999
,f31959bb-7524-4cd7-bea5-78ea07a2bf7d,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[200, 20]",lbfgs,tanh,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.5676923079999999,0.497316637,0.612334802,0.418674699,0.497316637,0.612334802,0.418674699,356.5397584
,3bc9aec8-be49-4272-85ee-70ea69226189,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[500, 20]",lbfgs,tanh,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.578461538,0.579754601,0.590625,0.569277108,0.579754601,0.590625,0.569277108,1948.281212
,14300e9b-cdf3-4966-bc16-e922c222302a,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[1000, 20]",lbfgs,tanh,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.62,0.620583717,0.63322884,0.608433735,0.620583717,0.63322884,0.608433735,949.7882671
,45152f01-a6c8-4f2e-9473-cc8d115b2c73,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[100],lbfgs,relu,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.26622419199999997
,4a6878be-70ae-42b3-9b26-7b6a0fcf32c3,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[200],lbfgs,relu,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.415068592
,200fe96a-8d76-4d5b-ae71-29404263bb9c,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[500],lbfgs,relu,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,1.081948813
,c4392297-eb03-43fe-a8b4-0938a4fc68c1,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[1000],lbfgs,relu,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,2.78861317
,b9704cb9-cb10-4265-bf70-7719b96595b4,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[100, 20]",lbfgs,relu,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.16841947699999998
,4156109e-17be-4849-9f7b-4e6735325be1,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[200, 20]",lbfgs,relu,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.474310735
,8805b39d-f800-478c-87e7-bfde85ea36f8,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[500, 20]",lbfgs,relu,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.508698226
,f74b0a21-ef37-4670-9688-51026515e001,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[1000, 20]",lbfgs,relu,100000.0,0.0001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,1.550270223
,935b6653-d24d-4e26-8fc6-c027858a1957,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[100],lbfgs,tanh,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.492307692,0.011976048000000001,1.0,0.006024096,0.011976048000000001,1.0,0.006024096,0.223898613
,c99f5541-8602-48fd-949a-83716034bc16,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[200],lbfgs,tanh,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.6184615379999999,0.651685393,0.6105263160000001,0.6987951809999999,0.651685393,0.6105263160000001,0.6987951809999999,168.797948
,212711f9-605a-492d-ac77-5faaddd8bb94,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[500],lbfgs,tanh,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.5892307689999999,0.5923664120000001,0.600619195,0.584337349,0.5923664120000001,0.600619195,0.584337349,1354.446628
,af77274c-cb86-4c6c-aee8-7ec368c4ecb8,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[1000],lbfgs,tanh,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.612307692,0.615853659,0.62345679,0.608433735,0.615853659,0.62345679,0.608433735,1820.4722550000001
,2d76968e-60c8-4ab8-a7df-ea8315c88b01,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[100, 20]",lbfgs,tanh,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.593846154,0.622857143,0.592391304,0.656626506,0.622857143,0.592391304,0.656626506,80.50285952
,ae5b5ce5-9b01-4ddf-a8aa-9f00455ea539,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[200, 20]",lbfgs,tanh,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.561538462,0.581497797,0.567335244,0.596385542,0.581497797,0.567335244,0.596385542,788.2461979
,4ad66a2d-bd65-4500-8c25-feaac417cd12,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[500, 20]",lbfgs,tanh,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.572307692,0.570987654,0.585443038,0.557228916,0.570987654,0.585443038,0.557228916,1968.0262690000002
,f06abb04-8b01-4cdf-a0eb-29608f2b6181,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[1000, 20]",lbfgs,tanh,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.616923077,0.630014859,0.62170088,0.638554217,0.630014859,0.62170088,0.638554217,752.3631383
,74ca84d7-af8e-42c6-a876-5dd1ad74c532,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[100],lbfgs,relu,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.299071335
,4cc5847e-6f9a-48c4-b6ee-c93d0264e0e1,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[200],lbfgs,relu,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.254981628
,a1a61b5c-2342-44f9-b2e7-5aeaf99ee4ec,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[500],lbfgs,relu,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.486026811
,95b839a7-6cbb-469d-b0ea-c1f94c039ed6,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,[1000],lbfgs,relu,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,1.296757193
,72e29192-c9da-475b-a647-212e368007d7,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[100, 20]",lbfgs,relu,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.492307692,0.023668638999999998,0.666666667,0.012048193,0.023668638999999998,0.666666667,0.012048193,0.538999526
,8590954d-c950-4d30-a88a-787d10832b8c,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[200, 20]",lbfgs,relu,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.261672892
,cad89cb0-05f5-4b81-becc-f582a51dfa11,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[500, 20]",lbfgs,relu,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.507491667
,5bac0c09-db13-494a-ad9f-d4d03c2396ea,,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,"[1000, 20]",lbfgs,relu,100000.0,0.001,,,,,55d8c4a8-595b-474e-9fbf-f363915435c0,False,None,MLP,2600,501,2,0.489230769,0.0,0.0,0.0,0.0,0.0,0.0,0.92668682
,bcc83e4c-5d7a-43c2-8cf1-c95b8b3fe53c,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[100],lbfgs,tanh,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.980736055,0.980736055,0.980736055,0.980736055,0.980769852,0.9817561840000001,0.979932714,933.5728952
,b3d50de3-ce5d-4599-85f8-95c5e8c7690b,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[200],lbfgs,tanh,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.984761357,0.984761357,0.984761357,0.984761357,0.9843801109999999,0.9860657359999999,0.9828808859999999,1624.286216
,444a2f7e-d907-4217-9cbe-15adae0229f6,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[500],lbfgs,tanh,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.991661875,0.991661875,0.991661875,0.991661875,0.9912965090000001,0.992022988,0.9906145540000001,3896.8892990000004
,bcb97dd4-7862-4b3a-ad9f-c7ddcdceca23,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[1000],lbfgs,tanh,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.994249569,0.994249569,0.994249569,0.994249569,0.9939712559999999,0.9949377420000001,0.993060029,7493.099287000001
,2a810e46-9466-44f8-88ca-c750816b9ad9,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[100, 20]",lbfgs,tanh,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.9511213340000001,0.9511213340000001,0.9511213340000001,0.9511213340000001,0.948462941,0.951183178,0.94664118,1195.08916
,5feb3a57-bbb1-4201-9915-1e011d5065ab,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[200, 20]",lbfgs,tanh,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.987636573,0.987636573,0.987636573,0.987636573,0.987040028,0.988020989,0.986111124,1925.7010850000001
,69fef8c6-e6ab-4d1d-97b6-8ddbf8d91349,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[500, 20]",lbfgs,tanh,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.991374353,0.991374353,0.991374353,0.991374353,0.990960513,0.9918060240000001,0.9901738309999999,4318.151943
,6920e4ca-36e3-4096-bbe5-830d05295864,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[1000, 20]",lbfgs,tanh,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.991949396,0.991949396,0.991949396,0.991949396,0.991724743,0.992814645,0.990715828,7965.502575
,d8ec51d9-5111-4391-b5eb-96895c7730f0,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[100],lbfgs,relu,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.981023577,0.981023577,0.981023577,0.981023577,0.980420748,0.981153405,0.9797594279999999,67.54285004
,5b3a2656-30b0-4c27-b3bf-8869016ff328,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[200],lbfgs,relu,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.985911443,0.985911443,0.985911443,0.985911443,0.9854456690000001,0.986424207,0.984551189,72.22773343
,14d17224-c506-4891-a84f-45af62571d1f,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[500],lbfgs,relu,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.97613571,0.97613571,0.97613571,0.97613571,0.9738486829999999,0.97519588,0.9729536109999999,37.12728464
,f976f62f-39e4-4fb2-936c-94dd4c948a57,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[1000],lbfgs,relu,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.980161012,0.980161012,0.980161012,0.980161012,0.9795403309999999,0.9804257470000001,0.978797075,230.6420909
,f6225778-e657-4e58-980f-f9adb156bd76,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[100, 20]",lbfgs,relu,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.41805635399999996,0.41805635399999996,0.41805635399999996,0.41805635399999996,0.365945973,0.504822459,0.45498098,4.431977735
,5d06bd51-177a-4896-a6cb-26fc9261a6fb,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[200, 20]",lbfgs,relu,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.236055204,0.236055204,0.236055204,0.236055204,0.150253793,0.190625105,0.244884038,3.9379060189999997
,16d6e71d-9588-450c-a869-2ab3b7a95ff4,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[500, 20]",lbfgs,relu,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.134560092,0.134560092,0.134560092,0.134560092,0.040378122999999995,0.27235012,0.16714948,4.90334783
,a92bb1b5-0315-4bd0-aa7d-c2a279bf61be,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[1000, 20]",lbfgs,relu,100000.0,0.0001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.20960322,0.20960322,0.20960322,0.20960322,0.058345677,0.062814836,0.165788585,8.819146371
,d0e31412-15cb-476c-9335-ea9d28924b3e,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[100],lbfgs,tanh,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.96693502,0.96693502,0.96693502,0.96693502,0.9656086420000001,0.965578367,0.9656787170000001,919.1912994999999
,f0f0b046-8b45-4fd3-aa09-c56f50235c0d,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[200],lbfgs,tanh,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.9836112709999999,0.9836112709999999,0.9836112709999999,0.9836112709999999,0.9827212259999999,0.9840189429999999,0.981565716,1619.606902
,530da69d-7384-4e46-992e-91d8a5dd87a9,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[500],lbfgs,tanh,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.9928119609999999,0.9928119609999999,0.9928119609999999,0.9928119609999999,0.99250146,0.9934609190000001,0.991597857,3933.8138329999997
,6eb38863-ac69-467a-8ab2-f2e71bfbc7d2,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[1000],lbfgs,tanh,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.994824612,0.994824612,0.994824612,0.994824612,0.9946164270000001,0.995695821,0.993596013,7472.358395
,3780da33-9ded-473e-877d-ab7250d25165,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[100, 20]",lbfgs,tanh,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.968372628,0.968372628,0.968372628,0.968372628,0.9677302740000001,0.968839827,0.9669607290000001,1202.301594
,8526e9f9-9753-46bf-99be-58e87ec947c8,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[200, 20]",lbfgs,tanh,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.987924094,0.987924094,0.987924094,0.987924094,0.987484255,0.988335947,0.986676112,1946.1641079999997
,d3f6dced-4a4a-4189-baee-a3d10b3cef11,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[500, 20]",lbfgs,tanh,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.993099482,0.993099482,0.993099482,0.993099482,0.9929670359999999,0.993568908,0.992384095,4319.445035
,1e48247a-e6c7-49ea-a9cf-5f0434bb1972,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[1000, 20]",lbfgs,tanh,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.991086832,0.991086832,0.991086832,0.991086832,0.990799161,0.991646385,0.9900145,7942.554236
,700e9e93-6178-4e27-a5e5-3311fa13be3d,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[100],lbfgs,relu,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.979873491,0.979873491,0.979873491,0.979873491,0.978833638,0.9808481379999999,0.977111252,49.31572849
,7836bbcc-7c15-4b51-bd45-badf910cb52e,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[200],lbfgs,relu,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.982748706,0.982748706,0.982748706,0.982748706,0.982064591,0.982489127,0.9816883470000001,84.43659562
,d171a2d2-bd05-4611-8348-93a6682a8fe0,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[500],lbfgs,relu,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.984186314,0.984186314,0.984186314,0.984186314,0.98340655,0.9840956890000001,0.982777757,177.7313153
,069fef4d-f54a-46b6-a192-4647793398b5,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,[1000],lbfgs,relu,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.9813110979999999,0.9813110979999999,0.9813110979999999,0.9813110979999999,0.980479764,0.981704523,0.979452025,184.2507525
,f69e9b0b-496f-4e89-a65a-cddf7ec326f6,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[100, 20]",lbfgs,relu,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.233755032,0.233755032,0.233755032,0.233755032,0.118071638,0.303587014,0.204897962,1.328990235
,3d8b6240-50fc-4361-b327-cdc9a68ba7a5,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[200, 20]",lbfgs,relu,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.137147786,0.137147786,0.137147786,0.137147786,0.040304183,0.022923875,0.166666667,2.386790529
,d7b13237-b7e3-4c76-9b28-dbebcfa2bd3e,,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,"[500, 20]",lbfgs,relu,100000.0,0.001,,,,,67183ed1-83d6-4dd1-8694-c83a930908c9,False,None,MLP,13910,129,6,0.187176538,0.187176538,0.187176538,0.187176538,0.057775955999999996,0.17907647899999998,0.169269098,3.301444088
